genre, title1, title2, votes, rating
Crime,Drama,History	Detroit	Detroit	54718	7.3
Biography,Crime,Drama	Official Secrets	Official Secrets	51169	7.3
Drama,Fantasy,Romance	The Shape of Water	The Shape of Water	433635	7.3
Drama,Fantasy,Horror	Doctor Sleep	Doctor Sleep	203335	7.3
Comedy,Drama	Mid90s	Mid90s	72174	7.3
Comedy,Drama,Musical	The Ballad of Buster Scruggs	The Ballad of Buster Scruggs	157608	7.3
Action,Sci-Fi,Thriller	Tenet	Tenet	535225	7.3
Comedy,Drama	Triangle of Sadness	Triangle of Sadness	142759	7.3
Comedy,Drama	Instant Family	Instant Family	112953	7.3
Drama,Horror,Mystery	Hereditary	Hereditary	345310	7.3
Biography,Drama,History	The King	The King	139795	7.3
Comedy,Drama,Sport	Hustle	Hustle	133422	7.3
Action,Crime,Drama	El Camino: A Breaking Bad Movie	El Camino: A Breaking Bad Movie	270021	7.3
Drama	Nomadland	Nomadland	171669	7.3
Adventure,Animation,Drama	Dumbo	Dumbo	137106	7.2
Adventure,Animation,Family	Sleeping Beauty	Sleeping Beauty	154927	7.2
Action,Adventure,Thriller	Dr. No	Dr. No	173394	7.2
Action,Crime,Mystery	Magnum Force	Magnum Force	64433	7.2
Crime,Drama,Thriller	Mean Streets	Mean Streets	113911	7.2
Crime,Drama,Mystery	Murder on the Orient Express	Murder on the Orient Express	65670	7.2
Comedy,Musical,Romance	Grease	Grease	288273	7.2
Comedy,Sport	Caddyshack	Caddyshack	122809	7.2
Adventure,Animation,Drama	The Fox and the Hound	The Fox and the Hound	97699	7.2
Drama,Horror,Sci-Fi	The Dead Zone	The Dead Zone	73926	7.2
Horror,Sci-Fi,Thriller	Videodrome	Videodrome	97951	7.2
Comedy,Crime,Music	Top Secret!	Top Secret!	70230	7.2
Comedy,Crime,Mystery	Clue	Clue	102880	7.2
Comedy,Horror,Sci-Fi	Re-Animator	Re-Animator	68232	7.2
Action,Adventure,Comedy	Big Trouble in Little China	Big Trouble in Little China	147385	7.2
Action,Mystery,Thriller	The Hitcher	The Hitcher	50353	7.2
Crime,Mystery,Thriller	Manhunter	Manhunter	77075	7.2
Horror,Mystery,Thriller	Angel Heart	Angel Heart	92004	7.2
Comedy,Horror	The Lost Boys	The Lost Boys	150896	7.2
Drama,Horror,Thriller	Dead Ringers	Dead Ringers	51146	7.2
Action,Horror,Sci-Fi	They Live	They Live	136994	7.2
Action,Adventure,Drama	Willow	Willow	127155	7.2
Biography,Drama,War	Born on the Fourth of July	Born on the Fourth of July	111761	7.2
Comedy,Crime	Heathers	Heathers	109847	7.2
Action,Crime,Thriller	Lethal Weapon 2	Lethal Weapon 2	182700	7.2
Comedy,Sport	Major League	Major League	73171	7.2
Drama	Sex, Lies, and Videotape	Sex, Lies, and Videotape	57227	7.2
Comedy,Crime,Drama	Wild at Heart	Wild at Heart	97287	7.2
Biography,Drama,Music	The Doors	The Doors	96049	7.2
Action,Crime,Thriller	Point Break	Point Break	192575	7.2
Action,Adventure,Sci-Fi	Star Trek VI: The Undiscovered Country	Star Trek VI: The Undiscovered Country	78601	7.2
Crime,Drama,Romance	The Crying Game	The Crying Game	57926	7.2
Drama	A River Runs Through It	A River Runs Through It	63081	7.2
Drama,Romance	The Age of Innocence	The Age of Innocence	63526	7.2
Action,Crime,Drama	In the Line of Fire	In the Line of Fire	109022	7.2
Comedy,Drama,Fantasy	The Hudsucker Proxy	The Hudsucker Proxy	83103	7.2
Action,Crime,Romance	Natural Born Killers	Natural Born Killers	243059	7.2
Comedy,Drama	Friday	Friday	119213	7.2
Action,Adventure,Thriller	GoldenEye	GoldenEye	263523	7.2
Crime,Drama,Sci-Fi	Strange Days	Strange Days	75683	7.2
Comedy	The Birdcage	The Birdcage	94927	7.2
Action,Crime,Horror	From Dusk Till Dawn	From Dusk Till Dawn	326861	7.2
Comedy,Drama	Swingers	Swingers	85738	7.2
Comedy,Drama,Romance	Chasing Amy	Chasing Amy	141209	7.2
Comedy,Drama	The Full Monty	The Full Monty	110757	7.2
Drama,Fantasy,Romance	Meet Joe Black	Meet Joe Black	253726	7.2
Crime,Drama,Thriller	The Rainmaker	The Rainmaker	80058	7.2
Adventure,Animation,Comedy	A Bug's Life	A Bug's Life	303194	7.2
Adventure,Animation,Drama	The Prince of Egypt	The Prince of Egypt	139223	7.2
Action,Crime,Thriller	Ronin	Ronin	189092	7.2
Comedy,Drama,Romance	Notting Hill	Notting Hill	326126	7.2
Adventure,Animation,Family	Treasure Planet	Treasure Planet	125903	7.2
Action,Crime,Drama	Arlington Road	Arlington Road	89440	7.2
Comedy,Crime	Go	Go	73335	7.2
Drama,Romance	The Virgin Suicides	The Virgin Suicides	161268	7.2
Adventure,Drama,Romance	Cold Mountain	Cold Mountain	152448	7.2
Adventure,Animation,Drama	Spirit: Stallion of the Cimarron	Spirit: Stallion of the Cimarron	80978	7.2
Horror,Mystery	Ringu	Ringu	73697	7.2
Biography,Drama	Quills	Quills	55604	7.2
Comedy,Drama	Wonder Boys	Wonder Boys	65513	7.2
Action,Drama,History	The Patriot	The Patriot	283936	7.2
Crime,Drama,Thriller	The Bank Job	The Bank Job	185666	7.2
Biography,Drama	Men of Honor	Men of Honor	121295	7.2
Drama,Sci-Fi	A.I. Artificial Intelligence	A.I. Artificial Intelligence	315546	7.2
Drama	Pay It Forward	Pay It Forward	121600	7.2
Action,Sci-Fi	The Matrix Reloaded	The Matrix Reloaded	610698	7.2
Drama	About Schmidt	About Schmidt	130921	7.2
Crime,Drama,Thriller	Frailty	Frailty	87420	7.2
Drama,Mystery,Thriller	Insomnia	Insomnia	304274	7.2
Comedy,Drama,Mystery	Gosford Park	Gosford Park	90952	7.2
Crime,Drama,Thriller	Red Dragon	Red Dragon	282455	7.2
Drama,Musical,Romance	The Phantom of the Opera	The Phantom of the Opera	126804	7.2
Drama,Music	8 Mile	8 Mile	304182	7.2
Comedy,Crime,Musical	Chicago	Chicago	236295	7.2
Adventure,Animation,Comedy	Cars	Cars	442209	7.2
Action,Adventure,Drama	Kingdom of Heaven	Kingdom of Heaven	297994	7.2
Comedy,Music	School of Rock	School of Rock	317697	7.2
Drama	The Passion of the Christ	The Passion of the Christ	240791	7.2
Action,Adventure,Romance	King Kong	King Kong	434702	7.2
Action,Adventure,Comedy	The Life Aquatic with Steve Zissou	The Life Aquatic with Steve Zissou	204416	7.2
Action,Comedy	Team America: World Police	Team America: World Police	174224	7.2
Drama,Romance	Closer	Closer	228198	7.2
Action,Drama,Sport	Friday Night Lights	Friday Night Lights	65339	7.2
Documentary	Super Size Me	Super Size Me	111246	7.2
Crime,Drama,Mystery	Brick	Brick	108393	7.2
Drama,Family,Fantasy	Bridge to Terabithia	Bridge to Terabithia	165012	7.2
Comedy,Drama,Romance	Paris, je t'aime	Paris, je t'aime	73651	7.2
Comedy,Drama,Mystery	Broken Flowers	Broken Flowers	105018	7.2
Drama,Mystery,Romance	The Fountain	The Fountain	244263	7.2
Adventure,Horror,Thriller	The Descent	The Descent	234344	7.2
Action,Adventure,Fantasy	The Flash	The Flash	81529	7.2
Sci-Fi,Thriller	Sunshine	Sunshine	257954	7.2
Action,Crime,Thriller	The Equalizer	The Equalizer	386458	7.2
Crime,Drama,Mystery	Michael Clayton	Michael Clayton	170170	7.2
Comedy,Drama,Fantasy	Wristcutters: A Love Story	Wristcutters: A Love Story	56932	7.2
Crime,Drama,Mystery	In the Valley of Elah	In the Valley of Elah	74123	7.2
Action,Drama,Horror	I Am Legend	I Am Legend	782930	7.2
Action,Adventure,Animation	The Croods	The Croods	223677	7.2
Crime,Drama,Thriller	Fracture	Fracture	211930	7.2
Drama,History	Silence	Silence	117223	7.2
Biography,Drama	The Man Who Knew Infinity	The Man Who Knew Infinity	59664	7.2
Adventure,Comedy,Drama	The Darjeeling Limited	The Darjeeling Limited	208447	7.2
Drama,Thriller	The Road	The Road	246626	7.2
Biography,Drama,History	The Young Victoria	The Young Victoria	64426	7.2
Action,Crime,Thriller	RocknRolla	RocknRolla	259314	7.2
Comedy,Drama,History	Babylon	Babylon	123640	7.2
Comedy,Drama,Romance	Licorice Pizza	Licorice Pizza	128991	7.2
Comedy,Drama,Sci-Fi	Don't Look Up	Don't Look Up	561687	7.2
Crime,Drama,Mystery	The Ghost Writer	The Ghost Writer	167664	7.2
Drama,Horror,Mystery	10 Cloverfield Lane	10 Cloverfield Lane	341324	7.2
Comedy,Drama,Music	Rab Ne Bana Di Jodi	Rab Ne Bana Di Jodi	50906	7.2
Drama,Fantasy	Enter the Void	Enter the Void	84471	7.2
Action,Adventure,Animation	Rango	Rango	280150	7.2
Biography,Crime,Drama	Lawless	Lawless	247723	7.2
Action,Comedy,Crime	21 Jump Street	21 Jump Street	577306	7.2
Drama,Music,Romance	Crazy Heart	Crazy Heart	92522	7.2
Action,Crime,Drama	Harry Brown	Harry Brown	89683	7.2
Action,Adventure,Animation	Kung Fu Panda 2	Kung Fu Panda 2	300517	7.2
Crime,Drama,Thriller	Animal Kingdom	Animal Kingdom	59058	7.2
Comedy,Drama	August: Osage County	August: Osage County	93119	7.2
Biography,Drama	The Butler	Lee Daniels' the Butler	117671	7.2
Drama,Romance	The Great Gatsby	The Great Gatsby	568203	7.2
Action,Adventure,Sci-Fi	The Hunger Games	The Hunger Games	952142	7.2
Crime,Drama,Mystery	The Outfit	The Outfit	54945	7.2
Comedy,Drama,Romance	The Best Exotic Marigold Hotel	The Best Exotic Marigold Hotel	97527	7.2
Action,Adventure,Animation	Rise of the Guardians	Rise of the Guardians	184436	7.2
Adventure,Animation,Comedy	Monsters University	Monsters University	373391	7.2
Comedy,Drama,Romance	Beginners	Beginners	93666	7.2
Action,Adventure,Drama	War Horse	War Horse	161715	7.2
Action,Adventure,Comedy	The Man from U.N.C.L.E.	The Man from U.N.C.L.E.	321153	7.2
Drama,Fantasy,Romance	The Age of Adaline	The Age of Adaline	191496	7.2
Crime,Mystery,Thriller	Now You See Me	Now You See Me	681297	7.2
Comedy,Drama,Fantasy	Only Lovers Left Alive	Only Lovers Left Alive	104320	7.2
Drama	Shame	Shame	201042	7.2
Adventure,Comedy,Drama	A Dog's Purpose	A Dog's Purpose	75762	7.2
Crime,Drama	American Hustle	American Hustle	490052	7.2
Action,Biography,Drama	Unbroken	Unbroken	175339	7.2
Comedy,Drama,Fantasy	Ruby Sparks	Ruby Sparks	103582	7.2
Action,Adventure,Sci-Fi	Batman v Superman: Dawn of Justice (Ultimate Edition)	Batman v Superman: Dawn of Justice (Ultimate Edition)	70300	7.2
Biography,Drama	Steve Jobs	Steve Jobs	173946	7.2
Adventure,Drama,Fantasy	Beasts of the Southern Wild	Beasts of the Southern Wild	84209	7.2
Comedy,Drama	St. Vincent	St. Vincent	106180	7.2
Adventure,Animation,Comedy	The Book of Life	The Book of Life	74460	7.2
Drama	Carol	Carol	135940	7.2
Drama,Romance	The Light Between Oceans	The Light Between Oceans	58554	7.2
Action,Crime,Drama	'71	'71	58287	7.2
Drama	Fences	Fences	112687	7.2
Comedy,Crime,Drama	T2 Trainspotting	T2 Trainspotting	128918	7.2
Drama,Mystery,Sci-Fi	Coherence	Coherence	137318	7.2
Animation,Comedy,Family	Encanto	Encanto	239177	7.2
Adventure,Family,Fantasy	Fantastic Beasts and Where to Find Them	Fantastic Beasts and Where to Find Them	490152	7.2
Biography,Drama	A Beautiful Day in the Neighborhood	A Beautiful Day in the Neighborhood	84683	7.2
Crime,Drama,Musical	West Side Story	West Side Story	89184	7.2
Adventure,Comedy,Crime	Dope	Dope	87833	7.2
Action,Biography,Drama	Anthropoid	Anthropoid	51183	7.2
Biography,Drama	The Founder	The Founder	161973	7.2
Adventure,Comedy,Drama	Christopher Robin	Christopher Robin	81224	7.2
Comedy,Drama,History	The Death of Stalin	The Death of Stalin	107689	7.2
Adventure,Biography,Crime	Papillon	Papillon	80448	7.2
Drama,Western	Hostiles	Hostiles	90538	7.2
Adventure,Family,Fantasy	The Little Mermaid	The Little Mermaid	91766	7.2
Biography,Comedy,Drama	Vice	Vice	154644	7.2
Biography,Drama,History	The Post	The Post	156919	7.2
Action,Adventure,Comedy	The Suicide Squad	The Suicide Squad	377276	7.2
Drama,Romance	Five Feet Apart	Five Feet Apart	74837	7.2
Drama,Horror,Sci-Fi	A Quiet Place Part II	A Quiet Place Part II	250306	7.2
Drama,History,Thriller	The Courier	The Courier	67291	7.2
Biography,Comedy,Drama	Dolemite Is My Name	Dolemite Is My Name	63048	7.2
Drama,Mystery,Romance	Where the Crawdads Sing	Where the Crawdads Sing	101108	7.2
Comedy,Horror,Thriller	The Menu	The Menu	328731	7.2
Adventure,Animation,Comedy	The Sword in the Stone	The Sword in the Stone	102430	7.1
Crime,Drama,Mystery	Marnie	Marnie	52106	7.1
Adventure,Animation,Comedy	The Aristocats	The AristoCats	109640	7.1
Drama,Horror,Mystery	Don't Look Now	Don't Look Now	59068	7.1
Comedy	The Jerk	The Jerk	60730	7.1
Biography,Drama,Sport	Chariots of Fire	Chariots of Fire	63682	7.1
Action,Adventure,Sci-Fi	Escape from New York	Escape from New York	149650	7.1
Adventure,Family,Fantasy	The Dark Crystal	The Dark Crystal	69374	7.1
Comedy,Drama	Fast Times at Ridgemont High	Fast Times at Ridgemont High	110222	7.1
Action,Drama,Sci-Fi	WarGames	WarGames	104948	7.1
Drama,Sci-Fi	1984	Nineteen Eighty-Four	75279	7.1
Horror,Thriller	Day of the Dead	Day of the Dead	71746	7.1
Biography,Drama,Romance	Out of Africa	Out of Africa	83521	7.1
Adventure,Animation,Family	The Great Mouse Detective	The Great Mouse Detective	52109	7.1
Comedy,Horror,Musical	Little Shop of Horrors	Little Shop of Horrors	81168	7.1
Comedy,Drama,Romance	Moonstruck	Moonstruck	63634	7.1
Adventure,Comedy,Sci-Fi	Spaceballs	Spaceballs	198403	7.1
Comedy,Romance,Sport	Bull Durham	Bull Durham	57126	7.1
Comedy,Romance	Coming to America	Coming to America	215396	7.1
Adventure,Comedy,Fantasy	The Adventures of Baron Munchausen	The Adventures of Baron Munchausen	55283	7.1
Comedy,Drama	Parenthood	Parenthood	52847	7.1
Comedy	Uncle Buck	Uncle Buck	101731	7.1
Action,Thriller	Die Hard 2	Die Hard 2	371554	7.1
Drama,Fantasy,Romance	Ghost	Ghost	226581	7.1
Comedy,Romance	Pretty Woman	Pretty Woman	339136	7.1
Comedy,Horror	Tremors	Tremors	143811	7.1
Action,Crime,Fantasy	Batman Returns	Batman Returns	315965	7.1
Comedy,Crime,Drama	Sneakers	Sneakers	60701	7.1
Adventure,Biography,Drama	Alive	Alive	58753	7.1
Comedy,Drama,Romance	Benny & Joon	Benny & Joon	60325	7.1
Comedy,Drama	Mrs. Doubtfire	Mrs. Doubtfire	277881	7.1
Comedy,Drama,Romance	Four Weddings and a Funeral	Four Weddings and a Funeral	159304	7.1
Action,Crime,Drama	Desperado	Desperado	191797	7.1
Drama,Fantasy,Horror	In the Mouth of Madness	In the Mouth of Madness	74399	7.1
Adventure,Comedy	Tommy Boy	Tommy Boy	92966	7.1
Comedy,Fantasy,Horror	The Frighteners	The Frighteners	92154	7.1
Action,Adventure,Thriller	Mission: Impossible	Mission: Impossible	442123	7.1
Adventure,Animation,Drama	Anastasia	Anastasia	130118	7.1
Adventure,Biography,Drama	Seven Years in Tibet	Seven Years in Tibet	150054	7.1
Action,Adventure,Comedy	Three Kings	Three Kings	176355	7.1
Action,Horror,Sci-Fi	Blade	Blade	285800	7.1
Action,Adventure,Fantasy	The Mummy	The Mummy	445466	7.1
Adventure,Animation,Comedy	Chicken Run	Chicken Run	200147	7.1
Action,Crime,Drama	Payback	Payback	141760	7.1
Comedy,Drama	Wag the Dog	Wag the Dog	86501	7.1
Horror,Mystery,Sci-Fi	Cube	Cube	239543	7.1
Comedy,Romance	There's Something About Mary	There's Something About Mary	319963	7.1
Comedy,Drama,History	Shakespeare in Love	Shakespeare in Love	229761	7.1
Crime,Mystery,Thriller	Phone Booth	Phone Booth	277070	7.1
Drama,Horror,Mystery	Audition	Ôdishon	85184	7.1
Crime,Drama,Thriller	John Q	John Q	139208	7.1
Comedy,Drama,Romance	About a Boy	About a Boy	187998	7.1
Action,Drama,History	We Were Soldiers	We Were Soldiers	146991	7.1
Drama,Romance	Monster's Ball	Monster's Ball	91862	7.1
Horror,Mystery	The Ring	The Ring	361703	7.1
Comedy,Crime,Drama	Bad Santa	Bad Santa	149072	7.1
Drama,Romance	The Dreamers	The Dreamers	126592	7.1
Crime,Drama,Thriller	Runaway Jury	Runaway Jury	101377	7.1
Adventure,Comedy,Family	Elf	Elf	287631	7.1
Action,Thriller	Live Free or Die Hard	Live Free or Die Hard	413261	7.1
Action,Mystery,Sci-Fi	I, Robot	I, Robot	556736	7.1
Adventure,Animation,Comedy	The SpongeBob SquarePants Movie	The SpongeBob SquarePants Movie	96899	7.1
Biography,Drama,Sport	Lords of Dogtown	Lords of Dogtown	56750	7.1
Comedy	Anchorman: The Legend of Ron Burgundy	Anchorman: The Legend of Ron Burgundy	367737	7.1
Biography,Drama,Romance	Kinsey	Kinsey	50240	7.1
Crime,Drama,Thriller	Elephant	Elephant	94608	7.1
Drama,Fantasy,Mystery	The Jacket	The Jacket	116792	7.1
Comedy	Mean Girls	Mean Girls	401628	7.1
Comedy,Romance	The 40-Year-Old Virgin	The 40 Year Old Virgin	451311	7.1
Action,Adventure,Drama	Flags of Our Fathers	Flags of Our Fathers	126481	7.1
Biography,Crime,Drama	Gridiron Gang	Gridiron Gang	78873	7.1
Action,Drama,Sci-Fi	Real Steel	Real Steel	342408	7.1
Action,Adventure,Fantasy	Pirates of the Caribbean: At World's End	Pirates of the Caribbean: At World's End	669575	7.1
Comedy,Drama,Fantasy	The Time Traveler's Wife	The Time Traveler's Wife	154506	7.1
Action,Crime,Sci-Fi	Deja Vu	Deja Vu	318684	7.1
Comedy,Drama,Romance	Cashback	Cashback	89179	7.1
Adventure,Animation,Comedy	Enchanted	Enchanted	211140	7.1
Drama	Half Nelson	Half Nelson	89327	7.1
Crime,Drama,Mystery	State of Play	State of Play	155586	7.1
Action,Drama,Sport	Rocky Balboa	Rocky Balboa	225512	7.1
Comedy,Drama,Romance	Vicky Cristina Barcelona	Vicky Cristina Barcelona	262092	7.1
Drama,Thriller,War	Brothers	Brothers	136954	7.1
Action,Adventure,Sci-Fi	Man of Steel	Man of Steel	789892	7.1
Adventure,Drama	Everybody's Fine	Everybody's Fine	62881	7.1
Adventure,Animation,Comedy	The Princess and the Frog	The Princess and the Frog	155733	7.1
Comedy,Drama,Romance	Forgetting Sarah Marshall	Forgetting Sarah Marshall	294033	7.1
Comedy,Drama,Romance	It's Kind of a Funny Story	It's Kind of a Funny Story	145865	7.1
Biography,Crime,Drama	The Danish Girl	The Danish Girl	193124	7.1
Action,Drama,Thriller	Shooter	Shooter	344588	7.1
Comedy,Drama,Romance	Definitely, Maybe	Definitely, Maybe	169872	7.1
Horror,Sci-Fi,Thriller	The Mist	The Mist	324258	7.1
Action,Comedy,War	Tropic Thunder	Tropic Thunder	430956	7.1
Drama,History,Thriller	Valkyrie	Valkyrie	251666	7.1
Action,Drama,History	Defiance	Defiance	152346	7.1
Drama,Horror,Mystery	The Invisible Man	The Invisible Man	239522	7.1
Action,Comedy,Horror	Planet Terror	Planet Terror	217543	7.1
Action,Crime,Thriller	Wrath of Man	Wrath of Man	192320	7.1
Crime,Drama	The Unforgivable	The Unforgivable	114210	7.1
Drama,Thriller	The Ides of March	The Ides of March	226610	7.1
Comedy,Crime,Drama	Glass Onion	Glass Onion	399175	7.1
Comedy,Romance	Whatever Works	Whatever Works	75658	7.1
Action,Adventure,Drama	Prey	Prey	209086	7.1
Adventure,Biography,Drama	Agora	Agora	71569	7.1
Adventure,Comedy,Family	The Muppets	The Muppets	94890	7.1
Adventure,Animation,Comedy	Brave	Brave	425644	7.1
Action,Thriller	Extraction II	Extraction 2	82371	7.1
Drama,Fantasy,Horror	Let Me In	Let Me In	124675	7.1
Biography,Drama,Thriller	The Devil's Double	The Devil's Double	63101	7.1
Action,Adventure,Sci-Fi	Iron Man 3	Iron Man Three	872691	7.1
Drama,Romance,Sci-Fi	Never Let Me Go	Never Let Me Go	149478	7.1
Action,Crime,Sci-Fi	Dredd	Dredd	283915	7.1
Comedy,Drama,Family	We Bought a Zoo	We Bought a Zoo	147664	7.1
Drama,Mystery	Winter's Bone	Winter's Bone	146241	7.1
Drama,Romance	Remember Me	Remember Me	151647	7.1
Adventure,Animation,Comedy	Arthur Christmas	Arthur Christmas	63328	7.1
Comedy	Booksmart	Booksmart	125277	7.1
Crime,Documentary	The Tinder Swindler	The Tinder Swindler	69425	7.1
Drama,Sci-Fi	Melancholia	Melancholia	188863	7.1
Drama,History	The Master	The Master	180353	7.1
Comedy,Drama,Sport	Win Win	Win Win	54647	7.1
Action,Adventure,Biography	Kon-Tiki	Kon-Tiki	50619	7.1
Drama,Thriller	Margin Call	Margin Call	138448	7.1
Comedy,Romance	Love, Rosie	Love, Rosie	148139	7.1
Comedy,Drama	Carnage	Carnage	129926	7.1
Action,Drama,Sci-Fi	Snowpiercer	Snowpiercer	373452	7.1
Drama,Romance	The Spectacular Now	The Spectacular Now	157923	7.1
Action,Drama,History	Deepwater Horizon	Deepwater Horizon	174917	7.1
Action,Comedy,Crime	God Bless America	God Bless America	71164	7.1
Comedy,Crime	Seven Psychopaths	Seven Psychopaths	266905	7.1
Comedy,Music,Romance	Pitch Perfect	Pitch Perfect	318865	7.1
Biography,Comedy,Crime	War Dogs	War Dogs	234582	7.1
Crime,Drama,Mystery	Side Effects	Side Effects	193903	7.1
Adventure,Comedy,Drama	The Kings of Summer	The Kings of Summer	83121	7.1
Action,Adventure,Animation	Kung Fu Panda 3	Kung Fu Panda 3	171690	7.1
Adventure,Biography,Drama	Wild	Wild	133467	7.1
Crime,Drama,Thriller	Blue Ruin	Blue Ruin	76345	7.1
Comedy,Drama	The Intern	The Intern	262237	7.1
Drama,Horror,Western	Bone Tomahawk	Bone Tomahawk	108319	7.1
Drama	Locke	Locke	154922	7.1
Action,Adventure,Biography	Everest	Everest	224923	7.1
Adventure,Family,Fantasy	Beauty and the Beast	Beauty and the Beast	321170	7.1
Action,Crime,Thriller	Furious 7	Fast & Furious 7	403279	7.1
Drama,Romance	Far from the Madding Crowd	Far from the Madding Crowd	51366	7.1
Biography,Drama,Sport	Concussion	Concussion	98275	7.1
Drama,Romance,Sci-Fi	The Lobster	The Lobster	271711	7.1
Animation,Comedy,Family	Sing	Sing	179782	7.1
Action,Comedy,Crime	American Made	American Made	194744	7.1
Action,Drama,Romance	Allied	Allied	163245	7.1
Biography,Drama,History	The Dig	The Dig	78760	7.1
Crime,Drama,Thriller	Elle	Elle	69232	7.1
Adventure,Drama	Leave No Trace	Leave No Trace	62616	7.1
Crime,Horror,Thriller	Don't Breathe	Don't Breathe	287358	7.1
Adventure,Comedy,Fantasy	Ghostbusters: Afterlife	Ghostbusters: Afterlife	193792	7.1
Biography,Comedy,Crime	Can You Ever Forgive Me?	Can You Ever Forgive Me?	54412	7.1
